"","SEXORNT","REALINC","CONINC","CONRINC","BALLOT","WRKSTAT","HRS1","HRS2","WRKSLF","OCC10","INDUS10","MARITAL","DIVORCE","WIDOWED","SPWRKSLF","SPPRES80","SPOCC10","SPIND10","PAWRKSLF","PAOCC10","PAIND10","MAWRKSLF","MAOCC10","MAIND10","SIBS","CHILDS","AGE","AGEKDBRN","EDUC","PAEDUC","MAEDUC","SPEDUC","DEGREE","PADEG","MADEG","SPDEG","DIPGED","SEX","RACE","RES16","REG16","FAMILY16","FAMDIF16","INCOM16","INCOME","REGION","PARTYID","NATEDUC","NATEDUCY","ATTEND","RELIG16","HAPPY","HAPMAR","HAPCOHAB","HEALTH","LIFE","CONEDUC","SOCREL","SOCOMMUN","SOCFREND","SOCBAR","WEEKSWRK","JOBLOSE","JOBFIND","SATJOB","SATFIN","ABNOMORE","ABHLTH","ABPOOR","ABANY","PILLOK","SEXEDUC","FECHLD","COMPUSE","YEARSJOB","MNTLHLTH","INTEDUC","SPSCHOOL","OPPARED","OPEDUC","OPSEX","TOPPROB1","TOPPROB2","MASEI10","PASEI10","SEI10","SPSEI10","INCOME16","HLTHSTRT","COSEI10","ID_","YEAR"
"1830",-100,9713.75,15033.75,2215.5,1,5,-100,-100,2,9130,4070,3,-100,2,-100,-70,-100,-100,2,430,9370,2,5260,9480,3,3,70,23,15,12,12,-100,2,1,1,-100,1,1,2,6,4,1,-100,1,11,8,0,-100,1,0,2,2,-100,1,3,1,-100,5,5,3,6,0,-100,-100,-100,3,2,1,2,1,1,1,1,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,35.3,67.7,32,-100,14,-100,37.6,1830,2022
"1831",3,49080,75960,63300,3,1,50,-100,2,2145,7270,1,1,2,2,-70,5860,7270,2,6840,380,-100,-100,-100,6,3,-99,18,19,3,0,14,4,0,0,2,1,2,3,1,8,1,-100,3,12,8,6,1,-100,7,1,1,1,-100,2,2,3,-100,-100,-100,-100,52,-100,-100,1,1,-100,-100,-100,-100,-100,-100,-100,-100,19,3,-70,-70,-70,-70,-70,-70,-70,-100,42.2,60.3,35.8,23,-100,-100,1831,2022
"1832",3,18405,28485,28485,3,8,-100,-100,2,6220,770,1,2,2,2,-70,4010,8680,1,1820,8080,2,2310,7860,2,2,57,28,10,20,20,12,0,4,4,1,-100,1,1,4,3,1,-100,4,12,8,3,-100,1,0,2,2,2,-100,1,1,1,-100,-100,-100,-100,30,-100,-100,-100,3,1,1,1,1,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,80.9,88.7,24.6,27,18,-100,-100,1832,2022
"1833",3,-100,-100,-100,3,5,-100,-100,-100,-100,-100,1,2,2,-100,-70,-100,-97,-99,3600,8190,-100,-100,-100,0,3,73,35,14,6,-100,14,2,0,-100,2,1,1,1,3,1,4,-100,2,-100,8,0,-100,1,2,2,3,1,-100,3,2,2,-100,-100,-100,-100,0,-100,-100,-100,2,1,1,1,1,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,24.2,-100,-100,-98,-100,-100,1833,2022
"1834",-100,5623.75,8703.75,-100,1,7,-100,-100,1,4720,8880,1,2,2,1,-70,8350,8880,2,5120,570,1,2630,7370,6,3,72,19,13,12,12,14,1,1,1,1,1,2,1,1,0,1,-100,3,9,8,4,2,-100,7,10,3,3,-100,4,2,-100,1,2,7,7,0,-100,-100,-98,2,-100,-100,-100,-100,3,1,4,2,-100,-100,-70,-70,-70,-70,-70,-70,-70,61.4,38.3,21.6,26.5,10,-100,-100,1834,2022
"1835",-100,40900,63300,23737.5,1,1,50,-100,2,230,8470,3,-100,2,-100,-70,-100,-100,1,310,8680,1,4110,8680,4,0,48,-100,16,14,13,-100,2,1,1,-100,1,2,1,3,3,1,-100,4,12,8,0,1,-100,1,2,2,-100,2,2,2,-100,2,4,3,6,52,4,3,1,2,-100,-100,-100,-100,2,1,1,1,7,15,-70,-70,-70,-70,-70,-70,-70,19.6,41,75.5,-100,22,-100,26.9,1835,2022
"1836",-100,33742.5,52222.5,42727.5,1,1,45,-100,2,2200,7870,3,-100,2,-100,-70,-100,-100,2,2310,7860,2,5700,9370,2,8,62,40,18,17,15,-100,4,4,2,-100,1,1,1,3,3,1,-100,3,12,8,3,1,-100,7,1,2,-100,-100,2,1,-100,5,5,5,3,52,3,3,2,2,-100,-100,-100,-100,3,1,2,1,22,2,-70,-70,-70,-70,-70,-70,-70,38.8,80.9,84.5,-100,21,-100,-100,1836,2022
"1837",-98,-100,-100,-100,2,5,-100,-100,2,5700,6990,1,2,2,2,-70,4710,6680,2,9130,1170,2,4220,7690,1,3,-99,26,12,12,12,16,1,1,1,3,1,2,1,4,2,1,-100,1,-100,8,6,-100,1,0,2,2,2,-100,3,-100,3,1,7,7,7,0,-100,-100,-100,2,-100,-100,-100,-100,4,2,2,2,-100,-100,-70,-70,-70,-70,-70,-70,-70,20.7,32,38.8,57.5,-98,-100,-100,1837,2022
"1838",-100,135195.96432,158424.85359,163572.71343,3,1,40,-100,2,4760,4990,1,2,2,2,-70,340,8660,1,430,770,1,430,770,4,1,33,26,16,16,16,12,3,3,4,1,1,2,1,5,9,1,-100,4,12,8,1,-100,1,0,4,2,1,-100,1,1,2,-100,-100,-100,-100,52,-100,-100,1,2,1,1,1,1,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,67.7,67.7,39.7,50.3,26,-100,-100,1838,2022
"1839",-100,5623.75,8703.75,2215.5,1,2,8,-100,2,9130,4670,2,2,-100,-100,-70,-100,-100,2,8255,1990,2,3647,5070,4,0,68,-100,12,12,12,-100,1,1,1,-100,1,2,1,6,3,1,-100,3,9,8,1,1,-100,2,1,2,-100,-100,2,2,-100,2,5,6,5,45,4,3,2,1,-100,-100,-100,-100,1,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,35.5,31.1,32,-100,10,-100,-100,1839,2022
"1840",3,49080,75960,11868.75,3,2,15,-100,2,2830,7390,1,2,2,2,-70,120,8590,2,7210,8880,2,4430,8590,3,1,30,29,16,12,15,18,3,1,1,4,1,2,1,6,8,1,-100,3,12,8,1,-100,1,1,4,2,2,-100,1,2,2,-100,-100,-100,-100,52,-100,-100,3,2,1,1,1,1,-100,-100,-100,-100,8,5,-70,-70,-70,-70,-70,-70,-70,29.4,35.3,73.4,69.3,23,2,-100,1840,2022
"1841",-100,13292.5,20572.5,316.5,1,1,80,-100,2,3930,7680,5,-100,-100,-100,-70,-100,-100,-100,-100,-100,2,2340,6370,3,2,41,27,15,-100,12,-100,2,-100,1,-100,1,1,2,6,9,5,5,1,12,8,3,2,-100,2,1,3,-100,-100,3,3,-100,5,6,4,7,52,3,3,3,2,-100,-100,-100,-100,1,1,2,1,3,7,-70,-70,-70,-70,-70,-70,-70,59.1,-100,34.7,-100,16,-100,-100,1841,2022
"1842",-98,204.5,316.5,-100,2,3,-100,10,2,4140,8680,5,-100,-100,-100,-70,-100,-100,2,9620,4870,2,5240,5790,4,0,18,-100,12,13,14,-100,1,1,1,-100,1,1,2,5,8,3,-100,3,1,8,3,-100,1,3,1,3,-100,-100,3,-100,2,4,5,5,7,0,1,3,3,3,-100,-100,-100,-100,2,2,3,1,0.25,4,-70,-70,-70,-70,-70,-70,-70,37.6,23.3,10.6,-100,1,-100,-100,1842,2022
"1843",3,135195.96432,158424.85359,-100,3,8,-100,-100,2,7315,770,3,-100,2,-100,-70,-100,-100,2,7210,6170,2,5700,770,1,0,39,-100,13,14,12,-100,1,1,1,-100,1,1,1,6,8,1,-100,4,12,8,5,-100,1,0,4,2,-100,-100,3,1,1,-100,-100,-100,-100,0,-100,-100,-100,2,1,1,1,1,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,38.8,35.3,38.8,-100,26,2,-100,1843,2022
"1844",-100,40900,63300,52222.5,3,1,40,-100,2,220,770,3,-100,2,-100,-70,-100,-100,2,9130,6170,2,7720,3390,3,1,53,-97,12,-98,12,-100,1,-98,1,-100,1,1,1,3,3,3,-100,3,12,8,5,-100,1,1,4,1,-100,2,2,1,3,-100,-100,-100,-100,52,-100,-100,1,1,-97,1,-97,-97,-100,-100,-100,-100,2,0,-70,-70,-70,-70,-70,-70,-70,23.3,32,59.1,-100,22,-100,78.3,1844,2022
"1845",-100,135195.96432,158424.85359,-100,1,5,-100,-100,2,4720,5380,1,1,2,2,-70,4400,8590,2,-99,9590,2,-99,5592,2,0,60,-100,14,14,12,16,2,1,1,3,1,1,1,5,2,1,-100,3,12,8,6,1,-100,1,2,2,2,-100,1,1,-100,7,7,2,7,0,-100,-100,-100,1,-100,-100,-100,-100,2,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,-100,21.6,37.1,26,-100,-100,1845,2022
"1846",-100,33742.5,52222.5,-100,1,7,-100,-100,2,3600,7860,1,2,2,2,-70,3740,9470,1,8500,3890,2,5860,1180,1,3,78,30,14,12,12,15,1,1,1,1,1,2,1,4,4,1,-100,3,12,8,6,-100,1,5,1,2,2,-100,3,1,-100,3,5,4,6,0,-100,-100,2,2,1,1,2,2,3,1,3,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,35.8,27.1,24.2,65.1,21,2,-100,1846,2022
"1847",-100,18405,28485,-100,1,5,-100,-100,-97,100,9590,2,2,-100,-100,-70,-100,-100,2,7320,5380,2,8300,9070,2,0,69,-100,12,12,12,-100,1,1,1,-100,1,1,3,4,9,1,-100,2,12,8,0,3,-100,1,5,2,-100,-100,4,2,-100,4,3,6,-97,52,-100,-100,-100,2,-100,-100,-100,-100,2,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,15.8,33.9,64.9,-100,18,-100,-100,1847,2022
"1848",-100,135195.96432,158424.85359,163572.71343,2,1,40,-100,2,5860,9590,1,1,2,2,-70,5400,7070,2,6500,770,2,4600,8470,3,7,-99,21,12,-98,12,8,1,-98,1,0,1,1,1,4,3,1,-100,2,12,8,4,1,-100,0,1,3,3,-100,2,-100,2,7,4,4,6,52,1,3,2,2,-100,-100,-100,-100,2,1,2,-99,-100,-100,-70,-70,-70,-70,-70,-70,-70,21.8,25.6,35.8,25.7,26,-100,-100,1848,2022
"1849",-100,4601.25,7121.25,-100,1,1,40,-100,2,3255,8190,1,2,2,2,-70,3740,9470,2,3930,670,2,630,9570,1,0,29,-100,6,16,16,6,0,2,3,0,-100,2,1,6,8,1,-100,1,9,8,5,1,-100,1,2,1,1,-100,2,1,-100,3,5,5,5,52,4,1,2,2,-100,-100,-100,-100,1,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,65.3,34.7,84.2,65.1,9,-100,-100,1849,2022
"1850",-100,9713.75,15033.75,-100,2,5,-100,-100,2,8965,3570,5,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,1,0,62,-100,12,-100,16,-100,1,-100,3,-100,1,1,1,4,3,5,1,3,11,3,0,1,-100,0,1,3,-100,-100,4,-100,2,7,7,6,6,0,-100,-100,-100,2,-100,-100,-100,-100,1,1,2,2,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,-100,26.8,-100,14,-100,-100,1850,2022
"1851",3,57260,88620,20572.5,3,3,-100,40,2,2320,7860,1,2,2,2,-70,3050,5070,1,6230,770,2,3255,8190,2,0,31,-100,16,12,18,19,3,1,2,4,1,2,1,5,3,1,-100,3,12,3,4,1,-100,6,1,1,1,-100,2,2,2,-100,-100,-100,-100,40,-100,-100,2,2,-100,-100,-100,-100,-100,-100,-100,-100,4,15,-70,-70,-70,-70,-70,-70,-70,84.2,28.7,82.5,92,24,-100,-100,1851,2022
"1852",3,49080,75960,52222.5,2,1,45,-100,2,3160,8190,1,2,2,2,-70,2010,8170,1,1360,7290,1,2100,7270,0,0,27,-100,18,18,18,18,4,4,4,4,1,2,1,6,8,1,-100,5,12,3,0,-100,1,0,1,2,1,-100,1,-100,2,5,5,4,5,52,4,2,1,1,-100,-100,-100,-100,1,1,1,1,2,1,-70,-70,-70,-70,-70,-70,-70,91.1,85.2,87.3,62.9,23,-100,-100,1852,2022
"1853",-100,22495,34815,34815,1,1,60,-100,2,4760,4780,4,-100,2,-100,-70,-100,-100,2,3850,9470,2,3600,8270,1,1,46,29,18,12,12,-100,1,1,3,-100,1,1,1,4,3,1,-100,4,12,3,6,-100,2,0,2,2,-100,-100,2,1,-100,5,3,3,4,52,4,1,1,2,2,1,2,2,3,2,3,1,10,2,-70,-70,-70,-70,-70,-70,-70,24.2,65.3,39.7,-100,19,-100,-100,1853,2022
"1854",-100,57260,88620,34815,1,1,50,-100,2,50,7390,1,2,2,2,-70,3030,8190,2,5550,6370,2,2310,7860,2,0,28,-100,17,12,16,16,3,1,3,4,1,1,1,3,3,1,-100,3,12,3,3,1,-100,6,2,2,1,-100,2,2,-100,5,2,3,3,52,4,2,2,1,-100,-100,-100,-100,2,1,2,1,5,4,-70,-70,-70,-70,-70,-70,-70,80.9,58.4,73.9,61.4,24,-100,-100,1854,2022
"1855",-100,6646.25,10286.25,-100,1,8,-100,-100,-100,-100,-100,5,-100,-100,-100,-70,-100,-100,-100,-100,-100,2,4110,8680,2,0,69,-100,12,-100,-98,-100,1,-100,-98,-100,2,1,1,6,3,5,-100,2,10,3,5,-100,2,2,1,2,-100,-100,2,1,-100,5,3,3,5,0,-100,-100,-100,3,1,1,-97,2,3,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,19.6,-100,-100,-100,11,-100,-100,1855,2022
"1856",3,40900,63300,63300,2,1,1,-100,2,3110,8190,5,-100,-100,-100,-70,-100,-100,2,4760,4970,2,4220,7690,3,2,47,19,12,-98,-98,-100,1,-98,-98,-100,1,2,3,6,3,1,-100,1,12,3,1,-100,1,0,2,1,-100,1,1,-100,2,4,4,4,5,52,4,2,2,1,-100,-100,-100,-100,2,1,3,1,26,0,-70,-70,-70,-70,-70,-70,-70,20.7,39.7,75.7,-100,22,-100,67.7,1856,2022
"1857",-100,22495,34815,34815,2,1,45,-100,2,-100,-100,5,-100,-100,-100,-70,-100,-100,2,-99,-99,2,-99,-99,1,0,24,-100,16,16,16,-100,3,3,3,-100,2,1,1,3,3,1,-100,5,12,3,1,1,-100,3,1,1,-100,-100,2,-100,2,3,3,3,2,52,4,2,1,1,-100,-100,-100,-100,1,1,1,1,2,5,-70,-70,-70,-70,-70,-70,-70,-100,-100,-100,-100,19,-100,-100,1857,2022
"1858",-100,13292.5,20572.5,8703.75,1,3,-100,30,2,2540,7860,5,-100,-100,-100,-70,-100,-100,2,5250,9480,2,3255,8190,5,0,65,-100,17,18,16,-100,3,3,3,-100,1,2,1,6,3,1,-100,3,12,3,0,-100,2,1,2,2,-100,-100,3,2,-100,2,7,7,7,24,4,1,2,2,1,1,2,1,2,1,2,1,34,0,-70,-70,-70,-70,-70,-70,-70,84.2,52.9,26.1,-100,16,-100,-100,1858,2022
"1859",1,22495,34815,34815,2,1,45,-100,1,4220,7690,3,-100,2,-100,-70,-100,-100,2,9130,6390,2,4510,8980,2,2,70,24,12,12,13,-100,1,0,1,-100,1,1,1,2,3,3,-100,3,12,3,2,-100,2,2,2,1,-100,-100,2,-100,2,6,6,3,4,52,1,3,1,1,-100,-100,-100,-100,2,1,2,2,40,3,-70,-70,-70,-70,-70,-70,-70,24.6,32,20.7,-100,19,2,-100,1859,2022
"1860",-100,4601.25,7121.25,3481.5,1,2,25,-100,2,4760,5370,5,-100,-100,-100,-70,-100,-100,-100,-100,-100,2,2010,8370,2,0,55,-100,13,-100,20,-100,1,-100,4,-100,1,2,1,4,3,5,-100,3,9,3,2,-100,1,1,4,2,-100,-100,4,1,-100,2,2,2,5,12,1,3,2,3,1,1,1,1,1,1,1,1,15,5,-70,-70,-70,-70,-70,-70,-70,62.9,-100,39.7,-100,9,-100,-100,1860,2022
"1861",1,22495,34815,23737.5,3,1,40,-100,2,4020,8680,5,-100,-100,-100,-70,-100,-100,2,6355,8590,2,340,8660,5,0,24,-100,13,12,12,-100,1,1,1,-100,1,2,2,6,3,8,-100,3,12,3,7,-100,1,3,2,3,-100,-100,3,2,3,-100,-100,-100,-100,48,-100,-100,4,3,1,1,1,1,-100,-100,-100,-100,8,30,-70,-70,-70,-70,-70,-70,-70,50.3,45.4,13.6,-100,19,-100,-100,1861,2022
"1862",3,57260,88620,42727.5,3,4,-100,-100,2,230,7870,1,2,2,2,-70,2630,7470,2,140,2290,2,4760,5370,2,0,35,-100,18,12,12,16,4,1,1,3,1,2,1,3,3,1,-100,3,12,3,0,-100,1,0,4,2,2,-100,2,2,2,-100,-100,-100,-100,52,-100,-100,2,2,1,1,1,1,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,39.7,68,75.5,61.4,24,1,-100,1862,2022
"1863",-100,-100,-100,-100,2,7,-100,-100,2,800,6890,1,2,2,1,-70,1010,7380,1,1360,7290,-100,-100,-100,1,2,-99,38,18,20,18,16,3,4,3,3,1,2,1,3,3,1,-100,4,-90,3,0,1,-100,0,1,2,2,-100,2,-100,2,2,7,4,6,0,-100,-100,1,2,-100,-100,-100,-100,2,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,85.2,76.3,81,-90,-100,-100,1863,2022
"1864",3,27607.5,42727.5,42727.5,2,1,55,-100,2,110,3990,5,-100,-100,-100,-70,-100,-100,2,8030,3080,1,4600,8470,1,0,30,-100,16,12,12,-100,3,1,1,-100,1,1,1,6,3,1,-100,3,12,3,5,-100,1,0,2,2,-100,-100,3,-100,2,3,7,5,5,52,3,2,2,2,-100,-100,-100,-100,2,1,2,1,8,2,-70,-70,-70,-70,-70,-70,-70,21.8,38.3,83.8,-100,20,-100,-100,1864,2022
"1865",1,135195.96432,158424.85359,-100,3,5,-100,-100,1,1300,7290,5,-100,-100,-100,-70,-100,-100,2,1410,3490,-100,-100,-100,2,0,61,-100,16,16,12,-100,3,3,1,-100,1,1,1,3,3,1,-100,4,12,3,0,1,-100,2,2,2,-100,-100,2,1,2,-100,-100,-100,-100,0,-100,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,86.5,84,-100,26,-100,-100,1865,2022
"1866",-100,40900,63300,63300,1,5,-100,-100,2,540,6990,1,2,2,2,-70,9120,6180,2,8965,3570,2,2016,9480,3,1,60,20,13,12,12,12,1,1,1,1,1,2,2,6,3,1,-100,3,12,3,6,-100,1,1,1,3,3,-100,3,1,-100,7,6,6,7,0,-100,-100,-100,3,2,2,2,2,4,2,1,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,43.8,26.8,59.8,31.6,22,-100,-100,1866,2022
"1867",3,13292.5,20572.5,20572.5,3,1,40,-100,2,4230,7870,5,-100,-100,-100,-70,-100,-100,2,6210,6370,2,8800,1090,4,0,51,-100,18,12,12,-100,3,1,1,-100,1,2,1,2,3,1,-100,4,12,3,0,-100,1,1,2,2,-100,-100,1,2,1,-100,-100,-100,-100,52,-100,-100,4,2,1,1,1,1,-100,-100,-100,-100,21,2,-70,-70,-70,-70,-70,-70,-70,17.1,42.2,12.6,-100,16,2,-100,1867,2022
"1868",2,8691.25,13451.25,-100,2,6,-100,-100,-100,-100,-100,5,-100,-100,-100,-70,-100,-100,-100,-100,-100,2,5240,7860,4,0,18,-100,9,-100,12,-100,0,-100,1,-100,-100,2,1,6,3,5,-100,2,11,3,7,-100,1,1,2,3,-100,-100,2,-100,2,5,7,2,7,0,-100,-100,-100,2,-100,-100,-100,-100,2,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,37.6,-100,-100,-100,13,-100,-100,1868,2022
"1869",-100,135195.96432,158424.85359,163572.71343,2,1,40,-100,2,4710,6990,1,1,2,2,-70,2200,6990,2,5520,6290,2,4220,7070,5,2,60,29,16,12,12,16,3,1,1,3,1,1,1,4,3,1,-100,3,12,3,6,3,-100,6,2,2,1,-100,2,-100,3,5,4,4,5,52,3,3,2,1,-100,-100,-100,-100,3,2,3,1,35,0,-70,-70,-70,-70,-70,-70,-70,20.7,38.2,57.5,84.5,26,-100,-100,1869,2022
"1870",3,65440,101280,63300,3,1,36,-100,2,3255,8190,3,-100,2,-100,-70,-100,-100,1,430,770,-100,-100,-100,1,4,61,23,16,12,12,-100,3,1,1,-100,1,2,1,5,3,1,-100,3,12,3,6,-100,1,0,1,1,-100,1,2,1,2,-100,-100,-100,-100,52,-100,-100,2,1,2,1,2,2,-100,-100,-100,-100,20,1,-70,-70,-70,-70,-70,-70,-70,-100,67.7,84.2,-100,25,2,67.7,1870,2022
"1871",-100,40900,63300,63300,1,4,-100,-100,1,7240,8880,5,-100,-100,-100,-70,-100,-100,2,1530,3990,-100,-100,-100,5,0,59,-100,12,-98,-100,-100,1,-98,-100,-100,1,1,1,3,3,4,-100,3,12,3,6,-100,3,0,1,2,-100,2,2,2,-100,2,2,2,2,52,-100,-100,2,2,2,2,2,2,3,2,3,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,86.1,27.4,-100,22,-100,62,1871,2022
"1872",-100,27607.5,42727.5,17407.5,2,1,50,-100,2,2300,8470,1,2,2,2,-70,9130,8660,2,8965,2870,2,3255,8090,4,0,52,-100,17,12,15,15,4,1,2,1,1,2,1,1,3,1,-100,2,12,3,3,1,-100,7,1,2,1,-100,3,-100,2,2,7,3,7,50,4,1,1,2,-100,-100,-100,-100,1,1,1,1,1,20,-70,-70,-70,-70,-70,-70,-70,84.2,26.8,41.1,32,20,-100,-100,1872,2022
"1873",3,49080,75960,63300,2,1,60,-100,1,4600,8470,4,-100,2,-100,-70,-100,-100,2,7750,3570,2,4510,8980,6,3,44,16,12,12,12,-100,1,1,1,-100,1,2,2,6,3,1,-100,2,12,3,2,-100,1,8,11,3,-100,-100,2,-100,2,4,7,7,4,52,4,3,3,2,-100,-100,-100,-100,3,1,3,1,11,5,-70,-70,-70,-70,-70,-70,-70,24.6,25,21.8,-100,23,2,-100,1873,2022
"1874",-100,-100,-100,-100,1,6,-100,-100,-100,-100,-100,5,-100,-100,-100,-70,-100,-100,2,1760,7460,2,1965,7460,1,0,22,-100,16,16,16,-100,3,4,4,-100,1,1,1,5,3,1,-100,4,-100,3,7,-100,3,2,2,2,-100,-100,1,2,-100,4,6,5,4,0,-100,-100,-100,2,1,1,1,1,1,1,1,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,55.1,86.8,-100,-100,-98,-100,-100,1874,2022
"1875",3,40900,63300,20572.5,2,1,40,-100,1,4820,6890,1,2,2,2,-70,4710,6990,1,430,1170,2,3255,8190,2,2,39,30,16,18,16,16,3,3,3,3,1,1,1,3,3,1,-100,2,12,3,4,-100,3,0,1,1,1,-100,2,-100,3,3,5,2,6,50,4,2,2,3,-100,-100,-100,-100,2,2,4,1,13,28,-70,-70,-70,-70,-70,-70,-70,84.2,67.7,71,57.5,22,1,-100,1875,2022
"1876",-100,-100,-100,42727.5,2,1,50,-100,2,9130,4170,1,2,2,2,-70,430,6970,2,9130,6170,2,5700,5680,5,2,54,26,12,12,12,16,1,1,1,3,2,1,1,4,3,1,-100,3,-100,3,3,1,-100,0,2,1,1,-100,2,-100,2,5,5,3,5,52,4,1,1,1,-100,-100,-100,-100,1,1,1,2,30,0,-70,-70,-70,-70,-70,-70,-70,38.8,32,32,67.7,-98,-100,-100,1876,2022
"1877",-100,49080,75960,75960,2,7,-100,-100,2,2310,7860,1,2,2,2,-70,3258,9470,2,430,3990,2,430,3990,2,2,36,33,20,12,16,16,4,1,3,3,1,1,1,6,3,1,-100,3,12,3,3,1,-100,2,1,2,1,-100,2,-100,2,2,5,5,6,1,-100,-100,1,1,-100,-100,-100,-100,1,1,1,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,67.7,67.7,80.9,92.2,23,-100,-100,1877,2022
"1878",3,13292.5,20572.5,-100,3,5,-100,-100,2,3255,8190,2,2,-100,-100,-70,-100,-100,2,8600,570,2,4760,5380,1,0,77,-100,15,12,10,-100,1,1,0,-100,1,2,1,5,3,1,-100,3,12,3,6,-100,1,7,1,2,-100,-100,2,1,2,-100,-100,-100,-100,0,-100,-100,-100,2,2,1,2,2,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,39.7,65.2,84.2,-100,16,2,-100,1878,2022
"1879",-100,49080,75960,75960,1,1,40,-100,2,1107,6990,1,2,2,-100,-70,-100,-97,2,4710,4090,-100,-100,-100,1,2,45,31,16,17,15,17,3,3,3,3,1,1,3,6,0,1,-100,2,12,3,3,1,-100,0,7,2,1,-100,2,1,-100,5,5,5,7,52,3,3,1,2,-100,-100,-100,-100,2,1,2,1,0.25,2,-70,-70,-70,-70,-70,-70,-70,-100,57.5,70.5,-100,23,-100,-100,1879,2022
"1880",3,18405,28485,20572.5,2,1,40,-100,1,2630,3990,1,2,2,2,-70,7700,2270,2,1550,770,1,4110,8680,2,0,34,-100,15,14,12,12,1,1,1,1,1,2,1,5,3,1,-100,3,12,3,6,-100,2,0,1,3,3,-100,2,-100,2,7,7,5,6,48,4,1,1,2,-100,-100,-100,-100,2,1,2,1,5,15,-70,-70,-70,-70,-70,-70,-70,19.6,57.4,61.4,46.5,18,-100,-100,1880,2022
"1881",-100,57260,88620,42727.5,1,1,60,-100,1,735,7390,1,1,2,1,-70,2630,6470,2,1550,7390,-100,-100,-100,1,2,74,20,17,12,8,17,3,1,0,3,1,1,1,2,3,1,-100,2,12,3,6,-100,1,7,1,2,2,-100,3,1,-100,4,4,4,7,52,4,3,1,2,2,1,2,2,3,1,1,1,28,3,-70,-70,-70,-70,-70,-70,-70,-100,57.4,75.6,61.4,24,2,-100,1881,2022
"1882",3,135195.96432,158424.85359,88620,3,1,50,-100,2,120,6970,1,2,2,2,-70,120,770,1,10,770,2,5400,770,3,2,38,31,17,16,12,17,4,3,1,4,1,1,1,6,3,1,-100,5,12,3,4,-100,2,5,2,1,1,-100,1,1,2,-100,-100,-100,-100,52,-100,-100,1,1,2,1,2,2,-100,-100,-100,-100,7,0,-70,-70,-70,-70,-70,-70,-70,25.7,77.4,69.3,69.3,26,-100,-100,1882,2022
"1883",3,15337.5,23737.5,-100,2,5,-100,-100,2,1550,3570,1,2,2,2,-70,2540,7860,2,8030,3070,2,7750,3180,3,2,73,21,14,6,8,14,1,0,0,1,1,1,1,4,3,1,-100,2,12,3,6,-100,3,0,2,3,3,-100,3,-100,2,2,2,4,2,0,-100,-100,-100,2,-100,-100,-100,-100,2,1,2,1,-100,-100,-70,-70,-70,-70,-70,-70,-70,25,38.3,57.4,26.1,17,-100,-100,1883,2022
"1884",3,135195.96432,158424.85359,52222.5,3,5,-100,-100,2,20,6970,1,2,2,1,-70,430,6170,1,4700,4890,-100,-100,-100,4,2,54,26,16,15,12,16,3,1,1,3,1,1,1,1,3,1,-100,2,12,3,6,-100,3,0,2,2,2,-100,1,1,3,-100,-100,-100,-100,52,-100,-100,-100,2,1,1,1,1,-100,-100,-100,-100,-100,-100,-70,-70,-70,-70,-70,-70,-70,-100,43,68.6,67.7,26,2,-100,1884,2022
"1885",3,18405,28485,28485,2,2,16,-100,2,2310,7860,5,-100,-100,-100,-70,-100,-100,2,6520,770,2,5700,3960,3,0,25,-100,16,12,12,-100,3,1,1,-100,1,2,1,3,3,1,-100,4,12,3,1,-100,1,2,2,2,-100,2,3,-100,1,2,7,5,7,52,4,2,1,1,-100,-100,-100,-100,2,1,1,1,0.75,17,-70,-70,-70,-70,-70,-70,-70,38.8,34.1,80.9,-100,18,2,70.5,1885,2022
